cik,acc_nodash,date_filed,filing_year,auditor_out,auditor_in,out_big4,in_big4,quality_direction,reason,disagreements
1393631,000141588912001103,2012-07-31,2012,,,,,nonBig4_to_nonBig4,dismissal,True
789879,000109690612001882,2012-08-01,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1375576,000106299312002643,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1276531,000127653112000010,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1027235,000154972712000022,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
29006,000119380512001254,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1173281,000138713112002400,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1169567,000116956712000008,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1104265,000154812312000178,2012-08-02,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1310630,000154812312000180,2012-08-03,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1408300,000144586612000517,2012-08-03,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1360442,000144586612000519,2012-08-03,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1511800,000147793212002654,2012-08-03,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1494722,000105652012000343,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1407268,000135448812003878,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1365388,000101041212000290,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
882800,000154812312000192,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1405249,000105652012000341,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
29006,000119380512001271,2012-08-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1511809,000147793212002728,2012-08-07,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1173281,000138713112002500,2012-08-08,2012,,,,,nonBig4_to_nonBig4,unclassified,False
1375576,000106299312002702,2012-08-08,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1423723,000119380512001316,2012-08-08,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1492116,000152477712000302,2012-08-09,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1365388,000101041212000294,2012-08-09,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1027235,000154972712000030,2012-08-14,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1321510,000132151012000001,2012-08-15,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1321511,000132151112000001,2012-08-15,2012,,,,,nonBig4_to_nonBig4,resignation,True
1290785,000129078512000003,2012-08-16,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1321508,000132150812000001,2012-08-16,2012,,,,,nonBig4_to_nonBig4,dismissal,True
789879,000109690612002108,2012-08-16,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1518380,000100487812000265,2012-08-21,2012,,,,,nonBig4_to_nonBig4,resignation,True
1501958,000135448812004532,2012-08-23,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1501958,000135448812004549,2012-08-24,2012,,,,,nonBig4_to_nonBig4,unclassified,False
1472601,000121465912003974,2012-09-05,2012,,Deloitte,,True,nonBig4_to_Big4,dismissal,True
1494722,000155475712000144,2012-09-10,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1402453,000135007112000107,2012-09-14,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1178104,000143774912010095,2012-10-05,2012,Ernst & Young,BDO,True,False,Big4_to_nonBig4,dismissal,True
822708,000113626112000523,2012-10-10,2012,,Marcum,,False,nonBig4_to_nonBig4,dismissal,True
36369,000100329712000441,2012-10-12,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1380713,000152477712000397,2012-10-15,2012,,,,,nonBig4_to_nonBig4,dismissal,True
822708,000113626112000537,2012-10-16,2012,,Marcum,,False,nonBig4_to_nonBig4,dismissal,True
1362502,000114420412056708,2012-10-18,2012,,,,,nonBig4_to_nonBig4,dismissal,True
912544,000114420412056804,2012-10-18,2012,,Marcum,,False,nonBig4_to_nonBig4,dismissal,True
1300662,000135448812005382,2012-10-19,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1493712,000152477712000410,2012-10-19,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1100394,000119983512000697,2012-10-22,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1424151,000152477712000411,2012-10-22,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1129048,000135448812005421,2012-10-23,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1469606,000114420412057362,2012-10-23,2012,,,,,nonBig4_to_nonBig4,dismissal,True
942650,000143774912010538,2012-10-25,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1173281,000138713112003353,2012-10-26,2012,,,,,nonBig4_to_nonBig4,dismissal,True
909108,000090910812000059,2012-10-30,2012,Plante & Moran,KPMG,False,True,nonBig4_to_Big4,dismissal,True
835095,000083509512000008,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
1332572,000109690612002613,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
1267425,000126742512000007,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
879555,000087955512000008,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
853566,000085356612000008,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
913778,000091377812000010,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
1003815,000100381512000008,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
1267426,000126742612000008,2012-10-31,2012,,,,,nonBig4_to_nonBig4,resignation,True
1284452,000109690612002621,2012-11-02,2012,,,,,nonBig4_to_nonBig4,resignation,True
1498388,000121390012005944,2012-11-06,2012,,,,,nonBig4_to_nonBig4,dismissal,True
36369,000100329712000465,2012-11-08,2012,,BDO,,False,nonBig4_to_nonBig4,unclassified,True
1098996,000109690612002691,2012-11-09,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1410567,000118143112058094,2012-11-13,2012,,,,,nonBig4_to_nonBig4,resignation,True
1511325,000112785512000617,2012-11-14,2012,,,,,nonBig4_to_nonBig4,dismissal,True
790652,000079065212000049,2012-11-14,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1445918,000107997312000926,2012-11-16,2012,,,,,nonBig4_to_nonBig4,dismissal,True
723269,000143774912011977,2012-11-19,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1409999,000100487812000376,2012-11-20,2012,,,,,nonBig4_to_nonBig4,resignation,True
1514324,000151432412000011,2012-11-21,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1451433,000145143312000002,2012-11-21,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1499961,000114420412064763,2012-11-26,2012,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1518380,000100487812000379,2012-11-27,2012,,,,,nonBig4_to_nonBig4,unclassified,False
1445918,000107997312000942,2012-11-27,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1506270,000152477712000461,2012-12-04,2012,,,,,nonBig4_to_nonBig4,resignation,True
1392875,000147793212004712,2012-12-05,2012,,,,,nonBig4_to_nonBig4,resignation,True
1169770,000141588912001837,2012-12-11,2012,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1402453,000135007112000138,2012-12-14,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1509692,000112785512000714,2012-12-18,2012,,,,,nonBig4_to_nonBig4,resignation,True
1437467,000101968712004561,2012-12-18,2012,,,,,nonBig4_to_nonBig4,dismissal,True
1489644,000154972712000084,2012-12-19,2012,,,,,nonBig4_to_nonBig4,dismissal,True
933036,000093303612000006,2012-12-19,2012,Grant Thornton,KPMG,False,True,nonBig4_to_Big4,dismissal,True
907686,000100944812000087,2012-12-20,2012,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
1506270,000152477712000486,2012-12-21,2012,,,,,nonBig4_to_nonBig4,resignation,True
1509692,000112785512000719,2012-12-26,2012,,,,,nonBig4_to_nonBig4,resignation,True
722572,000101968712004656,2012-12-26,2012,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
722572,000101968713000049,2013-01-04,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1307140,000121390013000082,2013-01-08,2013,,,,,nonBig4_to_nonBig4,resignation,True
945634,000143774913000313,2013-01-08,2013,,,,,nonBig4_to_nonBig4,resignation,True
1140303,000155335013000006,2013-01-08,2013,Grant Thornton,,False,,nonBig4_to_nonBig4,dismissal,True
1388180,000147793213000056,2013-01-08,2013,,,,,nonBig4_to_nonBig4,resignation,True
1381873,000144586613000033,2013-01-09,2013,,,,,nonBig4_to_nonBig4,resignation,True
1402453,000135007113000006,2013-01-11,2013,,,,,nonBig4_to_nonBig4,dismissal,True
920465,000118143113003030,2013-01-14,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1527355,000112785513000010,2013-01-14,2013,,,,,nonBig4_to_nonBig4,resignation,True
1489644,000154972713000002,2013-01-15,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1424100,000135007113000014,2013-01-16,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1303433,000143774913000471,2013-01-16,2013,,,,,nonBig4_to_nonBig4,resignation,True
1409999,000100487813000019,2013-01-17,2013,,,,,nonBig4_to_nonBig4,unclassified,False
1402453,000135007113000016,2013-01-18,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1432963,000121390013000271,2013-01-22,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1242513,000114420413003784,2013-01-24,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1098996,000109690613000082,2013-01-24,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1438035,000151116413000036,2013-01-31,2013,,,,,nonBig4_to_nonBig4,resignation,True
1023844,000143774913001089,2013-02-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1437467,000101968713000360,2013-02-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1437467,000101968713000334,2013-02-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1438035,000151116413000045,2013-02-06,2013,,,,,nonBig4_to_nonBig4,resignation,True
1284452,000109690613000250,2013-02-19,2013,,,,,nonBig4_to_nonBig4,resignation,True
1500242,000135007113000027,2013-02-19,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1083490,000114420413010429,2013-02-21,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1112985,000121390013000841,2013-02-21,2013,,,,,nonBig4_to_nonBig4,resignation,True
1500242,000135007113000029,2013-02-22,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1540615,000147793213000868,2013-02-25,2013,,,,,nonBig4_to_nonBig4,unclassified,False
1387976,000101968713000587,2013-02-25,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1510524,000118518513000382,2013-02-26,2013,,,,,nonBig4_to_nonBig4,dismissal,True
933036,000093303613000009,2013-02-26,2013,Grant Thornton,KPMG,False,True,nonBig4_to_Big4,dismissal,True
1388180,000147793213000870,2013-02-26,2013,,,,,nonBig4_to_nonBig4,resignation,True
1284452,000109690613000271,2013-02-27,2013,,,,,nonBig4_to_nonBig4,resignation,True
914208,000091420813000310,2013-03-01,2013,Ernst & Young,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
1435394,000152477713000096,2013-03-01,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1387976,000101968713000657,2013-03-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1287900,000107258813000024,2013-03-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1399095,000137647413000074,2013-03-05,2013,,,,,nonBig4_to_nonBig4,resignation,True
1383756,000152477713000104,2013-03-06,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1383756,000152477713000106,2013-03-08,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1111468,000111146813000003,2013-03-11,2013,,,,,nonBig4_to_nonBig4,dismissal,True
842633,000084263313000067,2013-03-14,2013,,KPMG,,True,nonBig4_to_Big4,dismissal,True
1516580,000121390013001123,2013-03-15,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1484055,000101968713000863,2013-03-18,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1036070,000103607013000011,2013-03-21,2013,Grant Thornton,Crowe,False,False,nonBig4_to_nonBig4,dismissal,True
1540615,000147793213001238,2013-03-21,2013,,,,,nonBig4_to_nonBig4,unclassified,False
312065,000114420413017053,2013-03-22,2013,,,,,nonBig4_to_nonBig4,unclassified,False
1083321,000105652013000075,2013-03-25,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1326205,000118518513000620,2013-03-27,2013,,,,,nonBig4_to_nonBig4,resignation,True
1111468,000111146813000005,2013-04-01,2013,,,,,nonBig4_to_nonBig4,dismissal,True
312065,000114420413019706,2013-04-02,2013,,,,,nonBig4_to_nonBig4,resignation,False
1394638,000100487813000102,2013-04-03,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1284450,000121390013001622,2013-04-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
797564,000136086513000032,2013-04-08,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1563536,000129534513000040,2013-04-09,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1443089,000114420413020853,2013-04-09,2013,,,,,nonBig4_to_nonBig4,dismissal,True
714530,000114420413021006,2013-04-10,2013,,,,,nonBig4_to_nonBig4,unclassified,False
1036070,000103607013000014,2013-04-10,2013,,Crowe,,False,nonBig4_to_nonBig4,unclassified,True
1512787,000114420413021548,2013-04-12,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1284450,000121390013001771,2013-04-12,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1096759,000109675913000010,2013-04-12,2013,,,,,nonBig4_to_nonBig4,resignation,True
1067873,000106787313000003,2013-04-15,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1087734,000107258813000037,2013-04-16,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1042173,000114036113016583,2013-04-16,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1495925,000149592513000036,2013-04-17,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1405260,000152477713000172,2013-04-18,2013,,,,,nonBig4_to_nonBig4,dismissal,True
880804,000089109213003516,2013-04-22,2013,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1495925,000149592513000041,2013-04-23,2013,,McGladrey,,False,nonBig4_to_nonBig4,unclassified,True
1284450,000121390013002038,2013-04-25,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1300514,000095014213001052,2013-04-26,2013,PricewaterhouseCoopers,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
1022701,000114420413025580,2013-05-01,2013,,,,,nonBig4_to_nonBig4,dismissal,True
746967,000114420413027005,2013-05-08,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1078723,000118143113026237,2013-05-08,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
880804,000089109213004360,2013-05-08,2013,Ernst & Young,KPMG,True,True,Big4_to_Big4,dismissal,True
746967,000114420413027034,2013-05-08,2013,,,,,nonBig4_to_nonBig4,unclassified,False
869187,000116519513000012,2013-05-08,2013,,,,,nonBig4_to_nonBig4,resignation,True
1078723,000118143113027079,2013-05-10,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1078723,000118143113027239,2013-05-13,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1077866,000101968713001923,2013-05-15,2013,Moss Adams,Moss Adams,False,False,nonBig4_to_nonBig4,dismissal,True
1405260,000152477713000232,2013-05-16,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1469284,000107878213001092,2013-05-24,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1300514,000095014213001349,2013-05-24,2013,,Deloitte,,True,nonBig4_to_Big4,unclassified,False
1431934,000129534513000102,2013-05-31,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1469284,000107878213001155,2013-06-03,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1419984,000117152013000436,2013-06-04,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1087734,000107258813000059,2013-06-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1419985,000117152013000434,2013-06-04,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1087734,000107258813000060,2013-06-06,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1095130,000114420413033572,2013-06-06,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1516580,000121390013003048,2013-06-10,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1479382,000154972713000117,2013-06-10,2013,,,,,nonBig4_to_nonBig4,resignation,True
1313938,000100487813000174,2013-06-11,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1465062,000101968713002327,2013-06-13,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1069258,000106925813000024,2013-06-14,2013,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1489644,000154972713000122,2013-06-18,2013,,,,,nonBig4_to_nonBig4,dismissal,True
95574,000143774913007757,2013-06-19,2013,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
724910,000072491013000015,2013-06-24,2013,Ernst & Young,Grant Thornton,True,False,Big4_to_nonBig4,dismissal,True
1329957,000139843213000460,2013-06-26,2013,,,,,nonBig4_to_nonBig4,resignation,True
1141263,000072174813000293,2013-06-26,2013,,,,,nonBig4_to_nonBig4,resignation,True
1230524,000072174813000310,2013-07-01,2013,,,,,nonBig4_to_nonBig4,resignation,True
1405260,000152477713000272,2013-07-01,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1326205,000118518513001385,2013-07-01,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1145547,000114544313001456,2013-07-02,2013,Dixon Hughes,,False,,nonBig4_to_nonBig4,dismissal,True
96763,000114036113027175,2013-07-02,2013,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1514682,000114420413038162,2013-07-03,2013,McGladrey,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
1435064,000114420413038796,2013-07-09,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1441362,000121465913004000,2013-07-19,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1424549,000107997413000415,2013-07-24,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1371473,000117184313002936,2013-07-25,2013,BDO,BDO,False,False,nonBig4_to_nonBig4,resignation,True
1424549,000107997413000432,2013-07-30,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1376793,000113626113000334,2013-07-31,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1235096,000107258813000087,2013-07-31,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1532619,000153261913000054,2013-07-31,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
846377,000121390013003947,2013-08-05,2013,,,,,nonBig4_to_nonBig4,dismissal,True
73605,000007360513000002,2013-08-08,2013,,BDO,,False,nonBig4_to_nonBig4,resignation,True
1386765,000143774913010467,2013-08-12,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1163332,000116333213000013,2013-08-13,2013,BDO,BDO,False,False,nonBig4_to_nonBig4,resignation,True
1472468,000114420413046766,2013-08-19,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1528557,000147793213003961,2013-08-20,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1156784,000147124213000312,2013-08-28,2013,,,,,nonBig4_to_nonBig4,dismissal,True
868271,000114036113034838,2013-09-03,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1441362,000121465913005133,2013-09-09,2013,,,,,nonBig4_to_nonBig4,dismissal,False
1200528,000141588913001798,2013-09-10,2013,,,,,nonBig4_to_nonBig4,resignation,True
1494162,000129534513000159,2013-09-20,2013,,,,,nonBig4_to_nonBig4,resignation,True
1494162,000129534513000161,2013-09-24,2013,,,,,nonBig4_to_nonBig4,resignation,True
1337408,000137216713000121,2013-09-26,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1477009,000100487813000289,2013-09-30,2013,,,,,nonBig4_to_nonBig4,resignation,True
1425392,000108576013000008,2013-10-01,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1477009,000100487813000293,2013-10-02,2013,,,,,nonBig4_to_nonBig4,resignation,True
1439724,000143972413000003,2013-10-03,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1519894,000114420413055417,2013-10-16,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1361955,000147793213004790,2013-10-24,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1419984,000117152013000666,2013-10-30,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1419985,000117152013000667,2013-10-30,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1357838,000141588913002161,2013-10-31,2013,,,,,nonBig4_to_nonBig4,resignation,True
1211211,000136917013000002,2013-11-04,2013,,,,,nonBig4_to_nonBig4,resignation,True
1405660,000101968713004060,2013-11-04,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1357838,000141588913002179,2013-11-04,2013,,Marcum,,False,nonBig4_to_nonBig4,resignation,True
1528557,000147793213005146,2013-11-06,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1357838,000141588913002222,2013-11-07,2013,,Marcum,,False,nonBig4_to_nonBig4,unclassified,True
1519894,000114420413059870,2013-11-08,2013,,,,,nonBig4_to_nonBig4,unclassified,True
1439724,000143972413000006,2013-11-13,2013,,,,,nonBig4_to_nonBig4,resignation,True
1314052,000106299313005806,2013-11-15,2013,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1093248,000107258813000126,2013-11-19,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1517709,000155724013000406,2013-11-22,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1078099,000143774913015239,2013-11-25,2013,,McGladrey,,False,nonBig4_to_nonBig4,dismissal,True
1563536,000129534513000221,2013-12-09,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1439724,000143972413000008,2013-12-18,2013,,,,,nonBig4_to_nonBig4,resignation,True
1517709,000155724013000444,2013-12-24,2013,,,,,nonBig4_to_nonBig4,resignation,True
1438035,000151116413000570,2013-12-26,2013,,,,,nonBig4_to_nonBig4,resignation,True
1410711,000143774913016592,2013-12-31,2013,,,,,nonBig4_to_nonBig4,dismissal,True
1488309,000111776814000002,2014-01-02,2014,,,,,nonBig4_to_nonBig4,resignation,True
1410711,000143774914000366,2014-01-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1509692,000100487814000028,2014-01-13,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1481504,000147793214000206,2014-01-15,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1093800,000072174814000057,2014-01-16,2014,,,,,nonBig4_to_nonBig4,resignation,True
1584489,000108576014000003,2014-01-17,2014,,,,,nonBig4_to_nonBig4,resignation,True
1070698,000107069814000005,2014-01-22,2014,Grant Thornton,Grant Thornton,False,False,nonBig4_to_nonBig4,dismissal,True
1398005,000102189014000010,2014-01-24,2014,,Ernst & Young,,True,nonBig4_to_Big4,dismissal,True
1276531,000127653114000001,2014-01-27,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1081938,000107258814000006,2014-01-27,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1512927,000114420414004683,2014-01-29,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1027235,000101738614000028,2014-01-30,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1081938,000107258814000008,2014-01-31,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1398005,000102189014000012,2014-01-31,2014,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1438095,000107878214000153,2014-02-05,2014,,,,,nonBig4_to_nonBig4,resignation,True
1326679,000130589714000001,2014-02-06,2014,,,,,nonBig4_to_nonBig4,resignation,True
105418,000010541814000003,2014-02-07,2014,Ernst & Young,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1409999,000100487814000067,2014-02-12,2014,,,,,nonBig4_to_nonBig4,resignation,True
73605,000007360514000002,2014-02-12,2014,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
1435064,000141588914000536,2014-02-13,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1508348,000100487814000075,2014-02-18,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1530185,000135007114000024,2014-02-24,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1409999,000100487814000079,2014-02-26,2014,,,,,nonBig4_to_nonBig4,resignation,True
1508348,000100487814000083,2014-02-27,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1337408,000137216714000064,2014-02-28,2014,,,,,nonBig4_to_nonBig4,resignation,True
73605,000007360514000003,2014-02-28,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1439724,000143972414000003,2014-03-06,2014,,,,,nonBig4_to_nonBig4,resignation,True
1409999,000100487814000092,2014-03-06,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1412665,000141266514000034,2014-03-06,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1488309,000111776814000156,2014-03-07,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1482554,000107997314000166,2014-03-10,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1506929,000155724014000131,2014-03-12,2014,,,,,nonBig4_to_nonBig4,dismissal,True
105418,000010541814000019,2014-03-14,2014,,,,,nonBig4_to_nonBig4,unclassified,True
789879,000109690614000304,2014-03-14,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1584489,000108576014000007,2014-03-17,2014,,,,,nonBig4_to_nonBig4,resignation,True
1326679,000130589714000002,2014-03-17,2014,,,,,nonBig4_to_nonBig4,resignation,True
1337408,000137216714000093,2014-03-19,2014,,,,,nonBig4_to_nonBig4,resignation,True
1438095,000107878214000422,2014-03-20,2014,,,,,nonBig4_to_nonBig4,resignation,True
944480,000094448014000015,2014-03-26,2014,KPMG,BDO,True,False,Big4_to_nonBig4,dismissal,True
1422768,000135007114000033,2014-03-26,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1408956,000121390014001793,2014-03-27,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1273988,000156651214000034,2014-04-01,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1506929,000155724014000179,2014-04-02,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1519894,000114420414021106,2014-04-07,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1036044,000118143114016076,2014-04-11,2014,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
869187,000116519514000008,2014-04-14,2014,,,,,nonBig4_to_nonBig4,resignation,False
869187,000116519514000009,2014-04-14,2014,,,,,nonBig4_to_nonBig4,resignation,True
826326,000138713114001442,2014-04-16,2014,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1482554,000107997314000286,2014-04-18,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1542627,000155724014000207,2014-04-23,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1333519,000147793214001937,2014-04-24,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1421766,000100201414000224,2014-05-08,2014,,,,,nonBig4_to_nonBig4,resignation,True
830616,000114420414029345,2014-05-12,2014,Crowe,,False,,nonBig4_to_nonBig4,dismissal,True
1421766,000100201414000226,2014-05-12,2014,,,,,nonBig4_to_nonBig4,resignation,True
1509692,000100487814000185,2014-05-12,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1083446,000114420414030803,2014-05-15,2014,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1509477,000112785514000211,2014-05-16,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1509477,000112785514000213,2014-05-19,2014,,,,,nonBig4_to_nonBig4,dismissal,True
