cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
1082603,000108260309000012,2009-02,Global Peopleline Telecom Inc. (Formerly China Mobility Solu,8-K,no_items_found,,,,,
1128949,000101968709000406,2009-02,Global Resource CORP,8-K,no_items_found,,,,,
1128949,000101968709000579,2009-02,Global Resource CORP,8-K,no_items_found,,,,,
357294,000035729409000004,2009-01,HOVNANIAN ENTERPRISES INC,8-K,no_items_found,,,,,
315374,000031537409000002,2009-01,HURCO COMPANIES INC,8-K,no_items_found,,,,,
1417926,000118518509000163,2009-03,"INVO Bioscience, Inc.",8-K,no_items_found,,,,,
1368256,000136825609000007,2009-02,K's Media,8-K/A,no_items_found,,,,,
1048685,000129993309001297,2009-03,METALICO INC,8-K,no_items_found,,,,,
1402186,000114420409008907,2009-02,"Meltdown Massage & Body Works, Inc.",8-K,no_items_found,,,,,
1379006,000114036109001097,2009-01,"NANOVIRICIDES, INC.",8-K,no_items_found,,,,,
356309,000035630909000019,2009-02,NEW JERSEY RESOURCES CORP,8-K,no_items_found,,,,,
356309,000035630909000023,2009-03,NEW JERSEY RESOURCES CORP,8-K,no_items_found,,,,,
1141395,000107258809000053,2009-02,"NexHorizon Communications, Inc.",8-K,no_items_found,,,,,
1103640,000114420409012871,2009-03,"OMPHALOS, CORP",8-K/A,no_items_found,,,,,
1301180,000144172509000023,2009-03,"Organa Technologies Group, Inc.",8-K,no_items_found,,,,,
1301180,000144172509000033,2009-03,"Organa Technologies Group, Inc.",8-K,no_items_found,,,,,
1171500,000129993309000961,2009-02,PLATINUM UNDERWRITERS HOLDINGS LTD,8-K,no_items_found,,,,,
1037131,000114420409010266,2009-02,PLAYERS NETWORK,8-K,no_items_found,,,,,
1180145,000095013709001470,2009-03,REPLIDYNE INC,8-K,no_items_found,,,,,
704440,000116169709000036,2009-01,REPRO MED SYSTEMS INC,8-K/A,no_items_found,,,,,
1228627,000114036109005416,2009-03,"REXAHN PHARMACEUTICALS, INC.",8-K/A,no_items_found,,,,,
1435936,000116552709000159,2009-03,Real Value Estates Inc,8-K,no_items_found,,,,,
1435936,000116552709000166,2009-03,Real Value Estates Inc,8-K/A,no_items_found,,,,,
1448239,000116552709000199,2009-03,SCN Holdings Inc/AZ,8-K,no_items_found,,,,,
1106213,000119983509000094,2009-03,SEAFARER EXPLORATION CORP,8-K,no_items_found,,,,,
1036292,000107261309000442,2009-03,SIGNATURE EYEWEAR INC,8-K,no_items_found,,,,,
1300744,000114420409000469,2009-01,SKINS INC.,8-K,no_items_found,,,,,
1300744,000114420409001456,2009-01,SKINS INC.,8-K/A,no_items_found,,,,,
1001838,000134100409000628,2009-03,SOUTHERN COPPER CORP/,8-K,no_items_found,,,,,
1066551,000107258809000015,2009-01,"SUN RIVER ENERGY, INC",8-K/A,no_items_found,,,,,
1388311,000114420409008275,2009-02,Sino Charter Inc.,8-K,no_items_found,,,,,
1353499,000121390009000152,2009-01,"So Act Network, Inc.",8-K,no_items_found,,,,,
1171662,000129993309001024,2009-03,TRIPLE-S MANAGEMENT CORP,8-K,no_items_found,,,,,
1171662,000129993309001428,2009-03,TRIPLE-S MANAGEMENT CORP,8-K,no_items_found,,,,,
1171662,000129993309001429,2009-03,TRIPLE-S MANAGEMENT CORP,8-K/A,no_items_found,,,,,
737561,000073756109000004,2009-02,UCI MEDICAL AFFILIATES INC,8-K,no_items_found,,,,,
737561,000073756109000006,2009-03,UCI MEDICAL AFFILIATES INC,8-K,no_items_found,,,,,
839087,000120180009000041,2009-03,VASOMEDICAL INC,8-K,no_items_found,,,,,
700764,000145448809000005,2009-03,VICTORY ENERGY CORP,8-K,no_items_found,,,,,
1245841,000116552709000157,2009-03,WIRED ASSOCIATES SOLUTIONS INC,8-K,no_items_found,,,,,
1381105,000118518509000352,2009-04,"310 HOLDINGS, INC.",8-K/A,no_items_found,,,,,
1076462,000101738609000051,2009-04,ALPHATRADE COM,8-K,no_items_found,,,,,
1031896,000116552709000309,2009-05,AMERICAN SOIL TECHNOLOGIES INC,8-K,no_items_found,,,,,
1269022,000107258809000273,2009-06,ATOMIC PAINTBALL INC,8-K,no_items_found,,,,,
1389870,000107997409000426,2009-06,"Across America Financial Services, Inc.",8-K,no_items_found,,,,,
1085596,000144938809000072,2009-05,"AngioGenex, Inc.",8-K/A,no_items_found,,,,,
27850,000135007109000030,2009-04,BANKERS STORE INC,8-K,no_items_found,,,,,
81350,000105291809000205,2009-05,BLINK LOGIC INC.,8-K,no_items_found,,,,,
81350,000105291809000262,2009-05,BLINK LOGIC INC.,8-K/A,no_items_found,,,,,
13610,000129993309002658,2009-06,BOWNE & CO INC,8-K,no_items_found,,,,,
1164552,000114036109014332,2009-06,CDSS Wind Down Inc,8-K,no_items_found,,,,,
1329136,000132913609000011,2009-05,CHINA YOUTV CORP.,8-K/A,no_items_found,,,,,
1329136,000132913609000018,2009-06,CHINA YOUTV CORP.,8-K/A,no_items_found,,,,,
1338949,000129993309002036,2009-05,"CRM Holdings, Ltd.",8-K,no_items_found,,,,,
768411,000089710109000780,2009-04,CYBEROPTICS CORP,8-K,no_items_found,,,,,
1115818,000119983509000211,2009-05,"Camelot Entertainment Group, Inc.",8-K,no_items_found,,,,,
1387976,000101968709002216,2009-06,"Consorteum Holdings, Inc.",8-K,no_items_found,,,,,
1387976,000101968709002299,2009-06,"Consorteum Holdings, Inc.",8-K/A,no_items_found,,,,,
1250485,000117091809000143,2009-04,DEMATCO INC,8-K,no_items_found,,,,,
1404433,000121390009001540,2009-06,"DecisionPoint Systems, Inc.",8-K,no_items_found,,,,,
1368620,000116552709000256,2009-04,Deer Bay Resources Inc.,8-K,no_items_found,,,,,
1317035,000089109209002103,2009-05,Devine Entertainment CORP,8-K/A,no_items_found,,,,,
1021422,000107997309000455,2009-05,"EASTERN LIGHT CAPITAL, INC.",8-K,no_items_found,,,,,
1058307,000138038909000041,2009-04,"ECLIPS ENERGY TECHNOLOGIES, INC.",8-K,no_items_found,,,,,
1058307,000138038909000051,2009-04,"ECLIPS ENERGY TECHNOLOGIES, INC.",8-K/A,no_items_found,,,,,
1058307,000138038909000059,2009-05,"ECLIPS ENERGY TECHNOLOGIES, INC.",8-K/A,no_items_found,,,,,
1378624,000111650209000816,2009-05,EastBridge Investment Group Corp,8-K/A,no_items_found,,,,,
1443818,000144586609000072,2009-06,"Freedom Environmental Services, Inc.",8-K,no_items_found,,,,,
1368365,000136836509000034,2009-06,"HSW International, Inc.",8-K,no_items_found,,,,,
1205181,000106594909000088,2009-04,IMAGING3 INC,8-K,no_items_found,,,,,
1383960,000105901609000048,2009-04,"J-KAN, INC.",8-K/A,no_items_found,,,,,
894558,000114420409023204,2009-04,LATIN AMERICAN TELECOMMUNICATIONS VENTURE CO,8-K/A,no_items_found,,,,,
32567,000126493109000185,2009-06,METWOOD INC,8-K,no_items_found,,,,,
835688,000117891309001339,2009-06,NEXGEN BIOFUELS LTD,8-K,no_items_found,,,,,
1310213,000101968709001216,2009-04,"Nascent Wine Company, Inc.",8-K,no_items_found,,,,,
1310213,000101968709001460,2009-04,"Nascent Wine Company, Inc.",8-K/A,no_items_found,,,,,
799694,000110889009000099,2009-06,Oncologix Tech Inc.,8-K,no_items_found,,,,,
1077319,000103849409000017,2009-05,PANGEA PETROLEUM CORP,8-K,no_items_found,,,,,
1171500,000129993309001895,2009-04,PLATINUM UNDERWRITERS HOLDINGS LTD,8-K,no_items_found,,,,,
1113513,000129993309001740,2009-04,SMART ONLINE INC,8-K,no_items_found,,,,,
1108955,000101054909000383,2009-05,SOYO GROUP INC,8-K,no_items_found,,,,,
1159019,000135448809000942,2009-06,STELLAR PHARMACEUTICALS INC,8-K,no_items_found,,,,,
1430975,000116552709000276,2009-04,"Sienna Resources, Inc.",8-K,no_items_found,,,,,
1172678,000115752309002699,2009-04,TEMECULA VALLEY BANCORP INC,8-K,no_items_found,,,,,
815098,000101905609000531,2009-05,TRUDY CORP,8-K/A,no_items_found,,,,,
1401521,000118143109022062,2009-05,UNITED INSURANCE HOLDINGS CORP.,8-K,no_items_found,,,,,
1126216,000110801709000204,2009-05,XFONE INC.,8-K,no_items_found,,,,,
1389415,000132875909000145,2009-08,1st Home Buy & Sell Ltd.,8-K,no_items_found,,,,,
1381105,000135007109000124,2009-08,"310 HOLDINGS, INC.",8-K,no_items_found,,,,,
61478,000129993309003712,2009-09,ADC TELECOMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1431880,000116552709000625,2009-08,ADTOMIZE INC,8-K/A,no_items_found,,,,,
1413862,000135007109000095,2009-08,"AMERELITE SOLUTIONS, INC.",8-K,no_items_found,,,,,
1458023,000107878209001533,2009-09,"AMERICAN BUSINESS CHANGE AGENTS, INC.",8-K,no_items_found,,,,,
1111391,000110801709000347,2009-09,AMERICAN ENERGY PRODUCTION INC,8-K,no_items_found,,,,,
1111391,000110801709000333,2009-09,AMERICAN ENERGY PRODUCTION INC,8-K/A,no_items_found,,,,,
1354003,000090901209001200,2009-08,"APC Group, Inc",8-K,no_items_found,,,,,
1389217,000135007109000094,2009-08,"Aftermarket Enterprises, Inc.",8-K,no_items_found,,,,,
1389217,000135007109000207,2009-09,"Aftermarket Enterprises, Inc.",8-K/A,no_items_found,,,,,
1435181,000135007109000125,2009-08,"Air Transport Group Holdings, Inc.",8-K,no_items_found,,,,,
1388486,000109230609000349,2009-09,American Exploration Corp,8-K/A,no_items_found,,,,,
1310527,000118518509000772,2009-08,"Anpath Group, Inc.",8-K,no_items_found,,,,,
1310527,000118518509000797,2009-08,"Anpath Group, Inc.",8-K/A,no_items_found,,,,,
1453684,000135007109000087,2009-08,"Avalon Holding Group, Inc.",8-K,no_items_found,,,,,
1452164,000135007109000188,2009-09,"Beta Music Group, Inc.",8-K,no_items_found,,,,,
1079282,000135007109000136,2009-08,"Bio-Matrix Scientific Group, Inc.",8-K,no_items_found,,,,,
1438673,000135007109000142,2009-08,Blackrock Resources,8-K,no_items_found,,,,,
1387983,000135007109000158,2009-08,"Blue Earth Solutions, Inc.",8-K,no_items_found,,,,,
1387983,000125529409000649,2009-09,"Blue Earth Solutions, Inc.",8-K/A,no_items_found,,,,,
1403231,000135007109000120,2009-08,"Bosco Holdings, Inc.",8-K,no_items_found,,,,,
1403231,000135007109000186,2009-08,"Bosco Holdings, Inc.",8-K/A,no_items_found,,,,,
1420924,000109635009000080,2009-08,"Brazos International Exploration, Inc.",8-K,no_items_found,,,,,
1420924,000109635009000089,2009-09,"Brazos International Exploration, Inc.",8-K/A,no_items_found,,,,,
1440770,000135007109000143,2009-08,Buyonate Inc.,8-K,no_items_found,,,,,
1363573,000135007109000161,2009-08,CALIFORNIA GOLD CORP.,8-K,no_items_found,,,,,
1098881,000135007109000091,2009-08,"CALYPSO MEDIA SERVICES GROUP, INC",8-K,no_items_found,,,,,
1425042,000139390509000319,2009-08,CARIBBEAN VILLA CATERING CORP,8-K,no_items_found,,,,,
1425042,000139390509000392,2009-09,CARIBBEAN VILLA CATERING CORP,8-K/A,no_items_found,,,,,
1376502,000118518509000638,2009-07,CHARLESTON BASICS INC,8-K,no_items_found,,,,,
1376502,000118518509000683,2009-07,CHARLESTON BASICS INC,8-K/A,no_items_found,,,,,
1158420,000140677409000115,2009-09,CHINA AGRO SCIENCES CORP.,8-K,no_items_found,,,,,
1337826,000119380509001375,2009-07,"CHINA ORGANIC AGRICULTURE, INC.",8-K,no_items_found,,,,,
721693,000114420409044935,2009-08,CHINA RECYCLING ENERGY CORP,8-K/A,no_items_found,,,,,
1453247,000107878209001431,2009-09,"CHINA RESOURCES & CONSULTING, INC.",8-K,no_items_found,,,,,
1227268,000089914009001367,2009-07,CITIGROUP AAA ENERGY FUND L.P. II,8-K,no_items_found,,,,,
1095007,000089914009001364,2009-07,CITIGROUP DIVERSIFIED 2000 FUTURES FUND LP,8-K,no_items_found,,,,,
1209709,000089914009001361,2009-07,CITIGROUP DIVERSIFIED FUTURES FUND LP,8-K,no_items_found,,,,,
1269190,000089914009001365,2009-07,CITIGROUP EMERGING CTA PORTFOLIO LP,8-K,no_items_found,,,,,
1276262,000089914009001360,2009-07,CITIGROUP FAIRFIELD FUTURES FUND LP II,8-K,no_items_found,,,,,
1068237,000089914009001359,2009-07,CITIGROUP GLOBAL DIVERSIFIED FUTURES FUND L P,8-K,no_items_found,,,,,
1227265,000089914009001362,2009-07,CITIGROUP ORION FUTURES FUND LP,8-K,no_items_found,,,,,
1100748,000109432809000077,2009-09,"CLEAN ENERGY & POWER, INC.",8-K/A,no_items_found,,,,,
1091566,000114036109016397,2009-07,CYIOS CORP,8-K,no_items_found,,,,,
1456117,000135007109000144,2009-08,"Caddis Consulting Group, Inc.",8-K,no_items_found,,,,,
1439142,000135007109000077,2009-08,Cape Cod Aquaculture,8-K,no_items_found,,,,,
745655,000115752309006082,2009-08,"China Crescent Enterprises, Inc.",8-K,no_items_found,,,,,
1380706,000135007109000119,2009-08,"Cienega Creek Holdings, Inc.",8-K,no_items_found,,,,,
1386164,000089914009001363,2009-07,Citigroup Abingdon Futures Fund LP,8-K,no_items_found,,,,,
1342053,000107997409000541,2009-07,Claire Coast CORP,8-K,no_items_found,,,,,
745543,000135007109000114,2009-08,"Colosseum Holdings, Inc.",8-K,no_items_found,,,,,
745543,000135239209000154,2009-08,"Colosseum Holdings, Inc.",8-K/A,no_items_found,,,,,
1392960,000139390509000325,2009-08,Consolidation Services inc,8-K,no_items_found,,,,,
1392960,000139390509000408,2009-09,Consolidation Services inc,8-K/A,no_items_found,,,,,
1439971,000116552709000655,2009-09,DIGITAL VALLEYS CORP,8-K/A,no_items_found,,,,,
1439971,000116552709000704,2009-09,DIGITAL VALLEYS CORP,8-K/A,no_items_found,,,,,
1377256,000135007109000099,2009-08,"Datone, Inc",8-K,no_items_found,,,,,
1377256,000117152009000622,2009-09,"Datone, Inc",8-K/A,no_items_found,,,,,
1404433,000121390009001855,2009-07,"DecisionPoint Systems, Inc.",8-K/A,no_items_found,,,,,
1366407,000135007109000170,2009-08,Denarii Resources Inc.,8-K,no_items_found,,,,,
842722,000114420409047682,2009-09,"Double Eagle Holdings, Ltd.",8-K,no_items_found,,,,,
1433605,000135007109000116,2009-08,"Dragon's Lair Holdings, Inc.",8-K,no_items_found,,,,,
1432254,000116552709000633,2009-09,E DISPATCH INC,8-K/A,no_items_found,,,,,
1099574,000135007109000084,2009-08,EASTGATE ACQUISITIONS CORP,8-K,no_items_found,,,,,
1393283,000116552709000524,2009-08,ELKO VENTURES INC.,8-K,no_items_found,,,,,
856569,000118143109038129,2009-08,ENCORIUM GROUP INC,8-K,no_items_found,,,,,
856569,000118143109040299,2009-08,ENCORIUM GROUP INC,8-K/A,no_items_found,,,,,
895642,000129993309003440,2009-08,ENER1 INC,8-K,no_items_found,,,,,
1029402,000100487809000128,2009-07,ENERGAS RESOURCES INC,8-K,no_items_found,,,,,
1029402,000100487809000164,2009-08,ENERGAS RESOURCES INC,8-K,no_items_found,,,,,
1350071,000135007109000190,2009-09,EZJR Inc,8-K/A,no_items_found,,,,,
1350071,000135007109000198,2009-09,EZJR Inc,8-K/A,no_items_found,,,,,
1350071,000135007109000205,2009-09,EZJR Inc,8-K/A,no_items_found,,,,,
1436089,000116552709000653,2009-09,Easy CD Yearbook Inc,8-K/A,no_items_found,,,,,
1407684,000137679909000037,2009-09,"Easy ESL Publishing, Inc.",8-K/A,no_items_found,,,,,
1415397,000116552709000523,2009-08,Easy Energy Inc,8-K,no_items_found,,,,,
1458725,000135007109000101,2009-08,"Eco Energy Pumps, Inc.",8-K,no_items_found,,,,,
1458725,000145872509000012,2009-09,"Eco Energy Pumps, Inc.",8-K/A,no_items_found,,,,,
1388410,000107878209001200,2009-08,Endeavor Power Corp,8-K,no_items_found,,,,,
1388410,000107878209001389,2009-09,Endeavor Power Corp,8-K/A,no_items_found,,,,,
1395400,000135007109000163,2009-08,Enhance Skin Products Inc,8-K,no_items_found,,,,,
1424860,000116552709000643,2009-09,Enox Biopharma Inc,8-K/A,no_items_found,,,,,
1468135,000135007109000180,2009-08,EnzymeBioSystems,8-K,no_items_found,,,,,
1388174,000139390509000426,2009-09,"Exclusive Apparel, Inc.",8-K,no_items_found,,,,,
1388174,000139390509000381,2009-09,"Exclusive Apparel, Inc.",8-K/A,no_items_found,,,,,
34471,000114036109020391,2009-09,FANSTEEL INC,8-K,no_items_found,,,,,
1141673,000121390009001976,2009-08,FEEL GOLF CO INC,8-K,no_items_found,,,,,
1141673,000121390009002649,2009-09,FEEL GOLF CO INC,8-K,no_items_found,,,,,
1141673,000121390009002172,2009-08,FEEL GOLF CO INC,8-K/A,no_items_found,,,,,
1102709,000110270909000022,2009-09,FORMCAP CORP.,8-K/A,no_items_found,,,,,
1425205,000116552709000527,2009-08,FREIGHT MANAGEMENT CORP,8-K,no_items_found,,,,,
1425205,000116552709000610,2009-08,FREIGHT MANAGEMENT CORP,8-K/A,no_items_found,,,,,
1425205,000116552709000683,2009-09,FREIGHT MANAGEMENT CORP,8-K/A,no_items_found,,,,,
1131903,000135007109000093,2009-08,FUSA CAPITAL CORP,8-K,no_items_found,,,,,
1131903,000109690609001147,2009-09,FUSA CAPITAL CORP,8-K,no_items_found,,,,,
1131903,000109690609001096,2009-09,FUSA CAPITAL CORP,8-K/A,no_items_found,,,,,
1375596,000135007109000159,2009-08,"Federal Sports & Entertainment, Inc.",8-K,no_items_found,,,,,
1445883,000135007109000179,2009-08,"Firefish, Inc",8-K,no_items_found,,,,,
1443818,000144586609000135,2009-09,"Freedom Environmental Services, Inc.",8-K/A,no_items_found,,,,,
1398522,000135007109000102,2009-08,Fresca Worldwide Trading CORP,8-K,no_items_found,,,,,
1398522,000135239209000200,2009-09,Fresca Worldwide Trading CORP,8-K/A,no_items_found,,,,,
1331612,000135007109000146,2009-08,"Fresh Harvest Products, Inc.",8-K,no_items_found,,,,,
1331612,000105291809000401,2009-09,"Fresh Harvest Products, Inc.",8-K/A,no_items_found,,,,,
1017110,000101711009000022,2009-08,GENETHERA INC,8-K/A,no_items_found,,,,,
1320691,000112785509000362,2009-09,GEORGIA INTERNATIONAL MINING CORP,8-K/A,no_items_found,,,,,
1344807,000135007109000169,2009-08,"GLOBALPAYNET HOLDINGS, INC.",8-K,no_items_found,,,,,
1344807,000111650209001367,2009-09,"GLOBALPAYNET HOLDINGS, INC.",8-K/A,no_items_found,,,,,
1162896,000135007109000073,2009-08,GOENERGY INC,8-K/A,no_items_found,,,,,
1452011,000093173109000228,2009-09,"GREYHOUND COMMISSARY, INC.",8-K/A,no_items_found,,,,,
1365983,000135448809001668,2009-09,"GWS Technologies, Inc.",8-K/A,no_items_found,,,,,
1338118,000107997309000857,2009-09,"Gemco Minerals, Inc.",8-K/A,no_items_found,,,,,
1084133,000101968709003189,2009-09,"Global Beverage Solutions, Inc.",8-K,no_items_found,,,,,
1436624,000135007109000088,2009-08,"Great Wall Builders Ltd.,",8-K,no_items_found,,,,,
1436624,000143662409000025,2009-09,"Great Wall Builders Ltd.,",8-K/A,no_items_found,,,,,
1462013,000108638009000034,2009-08,Green Star Alternative Energy Inc.,8-K,no_items_found,,,,,
1462013,000108638009000048,2009-09,Green Star Alternative Energy Inc.,8-K,no_items_found,,,,,
1124289,000114420409037670,2009-07,HAIGHTS CROSS COMMUNICATIONS INC,8-K,no_items_found,,,,,
1124289,000114420409038575,2009-07,HAIGHTS CROSS COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1410253,000116552709000548,2009-08,HL VENTURES INC.,8-K,no_items_found,,,,,
1409624,000135007109000080,2009-08,HOMELAND RESOURCES LTD.,8-K,no_items_found,,,,,
1163002,000135007109000212,2009-09,"HYDROGEN HYBRID TECHNOLOGIES, INC.",8-K,no_items_found,,,,,
1381871,000135007109000128,2009-08,"Harcom Productions, Inc.",8-K,no_items_found,,,,,
1345865,000109181809000196,2009-07,"Hipso Multimedia, Inc.",8-K,no_items_found,,,,,
1436229,000135007109000121,2009-08,"Hotel Management Systems, Inc.",8-K,no_items_found,,,,,
1447308,000135007109000062,2009-08,"Hydrogen Motors, Inc.",8-K,no_items_found,,,,,
1447308,000135007109000074,2009-08,"Hydrogen Motors, Inc.",8-K/A,no_items_found,,,,,
1000234,000092708909000178,2009-08,"IMPERIAL CAPITAL BANCORP, INC.",8-K,no_items_found,,,,,
1439813,000116552709000688,2009-09,INTERPRO MANAGEMENT CORP.,8-K/A,no_items_found,,,,,
1456052,000135007109000147,2009-08,"INVENTIUS, INC.",8-K,no_items_found,,,,,
1096555,000135007109000122,2009-08,IVANY MINING INC,8-K,no_items_found,,,,,
1421865,000142186509000008,2009-08,"Innocent, Inc.",8-K,no_items_found,,,,,
1449447,000135007109000081,2009-08,JB Clothing Corp,8-K,no_items_found,,,,,
1449447,000144586609000120,2009-09,JB Clothing Corp,8-K/A,no_items_found,,,,,
1370823,000119380509001428,2009-07,Jade Art Group Inc.,8-K,no_items_found,,,,,
1370823,000143774909001181,2009-09,Jade Art Group Inc.,8-K/A,no_items_found,,,,,
829323,000135448809001270,2009-07,KOWABUNGA! INC.,8-K/A,no_items_found,,,,,
1459764,000116169709000801,2009-08,Kids Germ Defense Corp.,8-K/A,no_items_found,,,,,
1435736,000116552709000528,2009-08,Kryptic Entertainment Inc.,8-K,no_items_found,,,,,
1426567,000114420409049199,2009-09,Labwire Inc,8-K,no_items_found,,,,,
1425203,000135007109000139,2009-08,Lux Energy Corp.,8-K,no_items_found,,,,,
1420239,000135007109000130,2009-08,MEDZED INC.,8-K,no_items_found,,,,,
65201,000006520109000046,2009-09,MET PRO CORP,8-K,no_items_found,,,,,
65201,000006520109000052,2009-09,MET PRO CORP,8-K/A,no_items_found,,,,,
1385508,000115752309006496,2009-09,"Madrona Ventures, Inc.",8-K,no_items_found,,,,,
1456993,000135007109000104,2009-08,"Mobieyes Software, Inc.",8-K,no_items_found,,,,,
1456993,000116169709000873,2009-09,"Mobieyes Software, Inc.",8-K/A,no_items_found,,,,,
1439299,000116552709000542,2009-08,Mondas Minerals Corp.,8-K,no_items_found,,,,,
1439299,000116552709000640,2009-09,Mondas Minerals Corp.,8-K/A,no_items_found,,,,,
1423746,000142374609000002,2009-08,Monster Offers,8-K,no_items_found,,,,,
1423746,000142374609000004,2009-09,Monster Offers,8-K/A,no_items_found,,,,,
1059131,000105913109000022,2009-09,NASB FINANCIAL INC,8-K,no_items_found,,,,,
835688,000117891309002007,2009-08,NEXGEN BIOFUELS LTD,8-K/A,no_items_found,,,,,
1392694,000114420409047456,2009-09,"NORTH AMERICAN ENERGY RESOURCES, INC.",8-K,no_items_found,,,,,
1096915,000107878209001444,2009-09,"NOVA ENERGY, INC.",8-K,no_items_found,,,,,
1443157,000135007109000131,2009-08,"NUMBEER, INC.",8-K,no_items_found,,,,,
1443157,000093173109000243,2009-09,"NUMBEER, INC.",8-K/A,no_items_found,,,,,
1430683,000143068309000025,2009-08,"Nasus Consulting, Inc.",8-K,no_items_found,,,,,
1430683,000143068309000026,2009-09,"Nasus Consulting, Inc.",8-K/A,no_items_found,,,,,
1448705,000135007109000182,2009-08,Nevada Processing Solutions,8-K,no_items_found,,,,,
1448705,000135007109000192,2009-09,Nevada Processing Solutions,8-K/A,no_items_found,,,,,
1092083,000115752309006127,2009-08,NewMarket Technology Inc,8-K,no_items_found,,,,,
1092083,000115752309006202,2009-08,NewMarket Technology Inc,8-K/A,no_items_found,,,,,
1411009,000135007109000105,2009-08,"No Show, Inc.",8-K,no_items_found,,,,,
1390533,000135007109000185,2009-08,Northern Empire Energy Corp,8-K,no_items_found,,,,,
1285828,000114420409047126,2009-09,"NowAuto Group, Inc.",8-K,no_items_found,,,,,
1285828,000114420409048058,2009-09,"NowAuto Group, Inc.",8-K,no_items_found,,,,,
1285828,000114420409049535,2009-09,"NowAuto Group, Inc.",8-K,no_items_found,,,,,
1285828,000114420409050356,2009-09,"NowAuto Group, Inc.",8-K,no_items_found,,,,,
1285828,000114420409050460,2009-09,"NowAuto Group, Inc.",8-K/A,no_items_found,,,,,
1437494,000135007109000061,2009-08,"OCEAN ENERGY, INC",8-K,no_items_found,,,,,
1437494,000108638009000038,2009-09,"OCEAN ENERGY, INC",8-K,no_items_found,,,,,
1070799,000107878209001329,2009-08,"OPTIMIZED TRANSPORTATION MANAGEMENT, INC.",8-K,no_items_found,,,,,
74818,000007481809000018,2009-07,ORBIT INTERNATIONAL CORP,8-K,no_items_found,,,,,
799694,000110889009000118,2009-08,Oncologix Tech Inc.,8-K/A,no_items_found,,,,,
1385596,000138559609000009,2009-09,"Opencell Biodmed, Inc.",8-K,no_items_found,,,,,
77155,000114420409044638,2009-08,PENN TRAFFIC CO,8-K,no_items_found,,,,,
77155,000114420409045996,2009-08,PENN TRAFFIC CO,8-K/A,no_items_found,,,,,
1451512,000093173109000252,2009-09,"PRIVATE SECRETARY, INC.",8-K/A,no_items_found,,,,,
1380713,000135007109000079,2009-08,Pana-Minerales S.A.,8-K,no_items_found,,,,,
1464300,000146430009000008,2009-09,"Patents Professional, Inc.",8-K/A,no_items_found,,,,,
1313605,000120445909001414,2009-08,RANCHO SANTA MONICA DEVELOPMENTS INC.,8-K/A,no_items_found,,,,,
1424393,000135007109000132,2009-08,"RECIPE KITS, INC.",8-K,no_items_found,,,,,
1424393,000142439309000011,2009-09,"RECIPE KITS, INC.",8-K/A,no_items_found,,,,,
1067342,000114420409041115,2009-08,REWARD ENTERPRISES INC,8-K,no_items_found,,,,,
1347078,000135007109000109,2009-08,ROCKY MOUNTAIN FUDGE CO IN,8-K,no_items_found,,,,,
1451797,000135007109000123,2009-08,"Republik Media & Entertainment, Ltd.",8-K,no_items_found,,,,,
1375554,000135007109000107,2009-08,Reshoot & Edit,8-K,no_items_found,,,,,
1375554,000135007109000214,2009-09,Reshoot & Edit,8-K/A,no_items_found,,,,,
1422768,000142276809000005,2009-09,Reshoot Production CO,8-K/A,no_items_found,,,,,
1432994,000106299309003213,2009-09,Resource Group Inc.,8-K/A,no_items_found,,,,,
1056757,000107997409000571,2009-08,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,8-K,no_items_found,,,,,
1285936,000135007109000195,2009-09,SMALL BUSINESS CO,8-K,no_items_found,,,,,
1463384,000135007109000090,2009-08,"SMARTEC INTERNATIONAL, INC.",8-K,no_items_found,,,,,
1057051,000089914009001352,2009-07,SMITH BARNEY AAA ENERGY FUND LP /NY,8-K,no_items_found,,,,,
1325676,000089914009001353,2009-07,SMITH BARNEY BRISTOL ENERGY FUND LP,8-K,no_items_found,,,,,
923660,000089914009001357,2009-07,SMITH BARNEY DIVERSIFIED FUTURES FUND L P II,8-K,no_items_found,,,,,
911503,000089914009001355,2009-07,SMITH BARNEY DIVERSIFIED FUTURES FUND LP,8-K,no_items_found,,,,,
1043565,000089914009001366,2009-07,SMITH BARNEY POTOMAC FUTURES FUND LP,8-K,no_items_found,,,,,
1140509,000089914009001354,2009-07,SMITH BARNEY TIDEWATER FUTURES FUND LP,8-K,no_items_found,,,,,
1353282,000089914009001358,2009-07,SMITH BARNEY WARRINGTON FUND LP,8-K,no_items_found,,,,,
1037189,000089914009001356,2009-07,SMITH BARNEY WESTPORT FUTURES FUND LP,8-K,no_items_found,,,,,
1370544,000101968709002741,2009-08,SMOKY MARKET FOODS INC,8-K,no_items_found,,,,,
1373444,000116552709000634,2009-09,SOPAC CELLULAR SOLUTIONS INC.,8-K,no_items_found,,,,,
1201251,000114420409045302,2009-08,SPONGETECH DELIVERY SYSTEMS INC,8-K,no_items_found,,,,,
1201251,000114420409048616,2009-09,SPONGETECH DELIVERY SYSTEMS INC,8-K/A,no_items_found,,,,,
1404280,000135007109000134,2009-08,STEELE RECORDING CORP,8-K,no_items_found,,,,,
